job_id,views,formatted_work_type,formatted_experience_level,normalized_salary,title_category,state
3905397117,2.0,Part-time,Entry level,33280.0,Sales,CA
3905397176,4.0,Full-time,Entry level,45905.6,Other,CA
3905397195,4.0,Full-time,Not Specified,46612.8,Administrative/Office Support,AK
3905397215,4.0,Full-time,Mid-Senior level,157050.0,Management/Executive,CA
3905397224,4.0,Full-time,Director,92500.0,Management/Executive,GA
3905397255,4.0,Full-time,Entry level,80080.0,Other,International/Other
3905397257,4.0,Full-time,Mid-Senior level,68640.0,Healthcare,MS
3905397334,3.0,Full-time,Mid-Senior level,155000.0,Other,NY
3905397457,4.0,Contract,Entry level,85000.0,Legal,US - Metro Area (Unspecified State)
3905397481,4.0,Full-time,Entry level,39520.0,Technical/Trades,OH
3905397504,4.0,Full-time,Mid-Senior level,89856.0,Healthcare,FL
3905397535,5.0,Full-time,Entry level,143040.0,Management/Executive,CA
3905397574,4.0,Full-time,Associate,52500.0,Management/Executive,UT
3905397635,3.0,Full-time,Not Specified,139250.0,Engineering,CA
3905397645,3.0,Part-time,Entry level,60912.8,Technical/Trades,AZ
3905398022,3.0,Full-time,Not Specified,29588.0,General Labor/Hospitality,GA
3905398025,5.0,Full-time,Mid-Senior level,53352.0,Other,WI
3905398028,4.0,Part-time,Not Specified,139859.19999999998,Healthcare,CA
3905398043,4.0,Full-time,Not Specified,200100.0,Management/Executive,CA
3905398156,4.0,Full-time,Director,114400.0,Management/Executive,CA
3905398192,4.0,Full-time,Not Specified,41600.0,Other,GA
3905398331,4.0,Full-time,Entry level,44720.0,Technical/Trades,CA
3905398338,4.0,Full-time,Mid-Senior level,70553.6,Healthcare,MI
3905398356,4.0,Full-time,Mid-Senior level,104000.0,Healthcare,International/Other
3905398380,4.0,Full-time,Not Specified,43035.2,Other,WI
3905398424,2.0,Full-time,Mid-Senior level,112000.0,Marketing,US - Unspecified
3905398492,2.0,Full-time,Associate,140000.0,Management/Executive,US - Unspecified
3905399048,5.0,Full-time,Executive,244200.0,Management/Executive,MI
3905399094,4.0,Full-time,Entry level,32240.0,Other,UT
3905399163,4.0,Full-time,Mid-Senior level,70553.6,Healthcare,MI
3905399173,4.0,Part-time,Entry level,37700.0,Other,IL
3905399226,5.0,Full-time,Entry level,59952.0,Management/Executive,CA
3905399256,5.0,Full-time,Mid-Senior level,46280.0,Management/Executive,TX
3905399286,4.0,Full-time,Associate,52500.0,Management/Executive,TX
3905600029,4.0,Full-time,Entry level,44720.0,Other,UT
3905600072,5.0,Full-time,Mid-Senior level,59000.0,Other,TX
3905600084,4.0,Full-time,Mid-Senior level,112500.0,Senior/Lead,NY
3905600096,3.0,Full-time,Entry level,56690.40000000001,Technical/Trades,CA
3905600210,1.0,Full-time,Not Specified,202950.0,Senior/Lead,CA
3905600238,4.0,Full-time,Mid-Senior level,154846.125,Other,CA
3905600942,4.0,Other,Mid-Senior level,41600.0,Other,SC
3905601005,4.0,Full-time,Mid-Senior level,135000.0,Senior/Lead,International/Other
3905604840,3.0,Full-time,Associate,39520.0,Sales,International/Other
3905605786,2.0,Full-time,Associate,43250.0,Sales,CA
3905606437,4.0,Full-time,Mid-Senior level,187200.0,Sales,GA
3905608072,5.0,Full-time,Mid-Senior level,181792.0,Senior/Lead,FL
3905609413,5.0,Full-time,Associate,37440.0,Sales,MA
3905609681,2.0,Full-time,Not Specified,37440.0,Customer Service/Support,IL
3905609684,2.0,Full-time,Not Specified,41600.0,Technical/Trades,MN
3905609717,4.0,Full-time,Entry level,47840.0,Administrative/Office Support,CA
3905610268,2.0,Full-time,Mid-Senior level,90000.0,Legal,MA
3905610542,3.0,Full-time,Not Specified,56000.0,Sales,FL
3905610545,2.0,Full-time,Not Specified,41600.0,Technical/Trades,MN
3905610667,2.0,Full-time,Not Specified,170000.0,Management/Executive,CA
3905611305,2.0,Full-time,Mid-Senior level,237500.0,Management/Executive,GA
3905611307,4.0,Full-time,Entry level,55120.0,Other,CA
3905611338,4.0,Full-time,Not Specified,39520.0,HR/Recruiting,MI
3905611342,2.0,Full-time,Not Specified,80000.0,Sales,IA
3905612271,2.0,Full-time,Not Specified,80000.0,Sales,PA
3905613118,2.0,Full-time,Not Specified,43680.0,Technical/Trades,MA
3905614151,2.0,Full-time,Not Specified,115000.0,Senior/Lead,US - Metro Area (Unspecified State)
3905615039,2.0,Full-time,Not Specified,80000.0,Sales,OH
3905615041,2.0,Full-time,Not Specified,39520.0,Technical/Trades,IL
3905616981,2.0,Part-time,Mid-Senior level,160212.0,Healthcare,WI
3905616997,1.0,Part-time,Mid-Senior level,99684.0,Healthcare,VT
3905617765,2.0,Part-time,Mid-Senior level,112060.0,Healthcare,SC
3905618741,2.0,Part-time,Mid-Senior level,93288.0,Healthcare,LA
3905618757,2.0,Part-time,Mid-Senior level,50804.0,Healthcare,CA
3905618789,2.0,Part-time,Entry level,100989.2,Healthcare,ID
3905618805,2.0,Full-time,Mid-Senior level,116844.0,Healthcare,MA
3905619557,2.0,Part-time,Mid-Senior level,99684.0,Healthcare,TX
3905619589,2.0,Part-time,Mid-Senior level,59384.0,Healthcare,CA
3905619637,1.0,Part-time,Entry level,57824.0,Healthcare,MO
3905620357,2.0,Full-time,Mid-Senior level,104208.0,Healthcare,FL
3905620373,2.0,Full-time,Mid-Senior level,101784.8,Healthcare,MT
3905620453,3.0,Full-time,Mid-Senior level,117260.0,Healthcare,OR
3905620902,2.0,Part-time,Mid-Senior level,116592.32,Healthcare,IA
3905620918,2.0,Part-time,Mid-Senior level,125372.0,Healthcare,MD
3905620934,2.0,Part-time,Mid-Senior level,167076.0,Healthcare,NE
3905620950,2.0,Part-time,Mid-Senior level,86424.0,Healthcare,NC
3905620966,2.0,Part-time,Entry level,110663.28,Healthcare,CA
3905621317,2.0,Part-time,Mid-Senior level,92799.2,Healthcare,MI
3905621349,2.0,Part-time,Entry level,64428.0,Other,MA
3905621894,3.0,Part-time,Mid-Senior level,155428.0,Healthcare,IN
3905621926,2.0,Part-time,Mid-Senior level,102084.32,Healthcare,NC
3905621942,1.0,Full-time,Entry level,103948.0,Healthcare,TN
3905621958,2.0,Part-time,Mid-Senior level,104780.0,Healthcare,NM
3905621974,2.0,Part-time,Mid-Senior level,88144.93999999999,Healthcare,MI
3905622165,2.0,Part-time,Mid-Senior level,102492.0,Healthcare,IA
3905622261,2.0,Part-time,Mid-Senior level,65624.0,Healthcare,TX
3905622742,2.0,Part-time,Mid-Senior level,135720.0,Healthcare,WI
3905622758,2.0,Part-time,Mid-Senior level,120588.0,Healthcare,MA
3905622774,2.0,Part-time,Mid-Senior level,148460.0,Healthcare,VA
3905622992,2.0,Full-time,Mid-Senior level,114348.0,Healthcare,IL
3905623077,2.0,Full-time,Mid-Senior level,85488.0,Healthcare,GA
3905623093,2.0,Part-time,Mid-Senior level,99182.72,Healthcare,WA
3905623622,2.0,Full-time,Mid-Senior level,95212.0,Healthcare,IA
3905623638,2.0,Full-time,Mid-Senior level,92560.0,Healthcare,DC
3905623686,2.0,Full-time,Mid-Senior level,103948.0,Healthcare,OK
3905624021,1.0,Part-time,Mid-Senior level,99182.72,Healthcare,WA
3905624101,2.0,Part-time,Entry level,117499.2,Healthcare,OH
3905624582,1.0,Part-time,Mid-Senior level,112788.0,Healthcare,NY
3905624598,2.0,Part-time,Entry level,95061.2,Healthcare,WV
3905624614,2.0,Full-time,Mid-Senior level,92560.0,Healthcare,DC
3905624802,2.0,Full-time,Entry level,119652.0,Healthcare,CO
3905624848,2.0,Full-time,Mid-Senior level,171548.0,Healthcare,NY
3905624882,2.0,Part-time,Mid-Senior level,114654.8,Healthcare,ND
3905625029,2.0,Part-time,Mid-Senior level,122616.0,Healthcare,CA
3905625061,1.0,Full-time,Mid-Senior level,70772.0,Healthcare,AL
3905625526,2.0,Part-time,Mid-Senior level,111488.0,Healthcare,MI
3905625542,1.0,Full-time,Mid-Senior level,92560.0,Healthcare,DC
3905625558,4.0,Part-time,Mid-Senior level,114140.0,Healthcare,NY
3905625574,2.0,Part-time,Entry level,90708.8,Healthcare,CO
3905625606,2.0,Full-time,Mid-Senior level,114348.0,Healthcare,IL
3905625826,2.0,Part-time,Mid-Senior level,106548.0,Healthcare,NY
3905626326,2.0,Full-time,Entry level,123292.0,Healthcare,GA
3905626342,2.0,Part-time,Mid-Senior level,102084.32,Healthcare,NC
3905626358,2.0,Full-time,Mid-Senior level,102128.0,Healthcare,IN
3905626390,2.0,Part-time,Mid-Senior level,137540.0,Healthcare,OH
3905626406,2.0,Full-time,Mid-Senior level,114348.0,Healthcare,VA
3905626562,2.0,Full-time,Mid-Senior level,109148.0,Healthcare,OH
3905626592,2.0,Full-time,Mid-Senior level,109148.0,Healthcare,WA
3905626640,2.0,Full-time,Mid-Senior level,147628.0,Healthcare,CA
3905626864,2.0,Part-time,Mid-Senior level,140296.0,Healthcare,NM
3905627238,2.0,Part-time,Mid-Senior level,116012.0,Healthcare,MI
3905627254,2.0,Full-time,Entry level,145704.0,Healthcare,WI
3905627286,2.0,Part-time,Mid-Senior level,115128.0,Healthcare,WA
3905627302,1.0,Temporary,Mid-Senior level,143572.0,Healthcare,CA
3905627474,2.0,Full-time,Mid-Senior level,103948.0,Healthcare,KS
3905627648,2.0,Full-time,Mid-Senior level,92092.0,Healthcare,FL
3905627792,2.0,Part-time,Entry level,102856.0,Healthcare,MO
3905628086,2.0,Temporary,Mid-Senior level,104052.0,Healthcare,TN
3905628102,2.0,Part-time,Mid-Senior level,119100.8,Healthcare,MA
3905628118,2.0,Full-time,Mid-Senior level,92560.0,Healthcare,DC
3905628852,2.0,Part-time,Entry level,36400.0,Other,MI
3905629218,2.0,Full-time,Mid-Senior level,129948.0,Healthcare,OH
3905629360,2.0,Full-time,Mid-Senior level,100620.0,Healthcare,AL
3905629666,2.0,Part-time,Mid-Senior level,111562.62,Healthcare,MI
3905629748,2.0,Part-time,Entry level,37523.2,Other,MI
3905630162,2.0,Full-time,Mid-Senior level,124748.0,Healthcare,NY
3905630210,2.0,Part-time,Mid-Senior level,95784.0,Healthcare,NC
3905630884,4.0,Full-time,Mid-Senior level,166750.0,Senior/Lead,CA
3905631040,2.0,Full-time,Mid-Senior level,121628.0,Healthcare,MA
3905631282,2.0,Part-time,Mid-Senior level,93548.0,Healthcare,IA
3905631442,2.0,Part-time,Entry level,44720.0,Technical/Trades,PA
3905631490,2.0,Part-time,Entry level,35547.2,Technical/Trades,MI
3905631492,2.0,Part-time,Entry level,33217.6,Other,MI
3905631620,2.0,Full-time,Mid-Senior level,105196.0,Healthcare,IN
3905632000,2.0,Part-time,Entry level,119756.0,Healthcare,IL
3905632178,2.0,Part-time,Mid-Senior level,117468.0,Healthcare,IA
3905632194,2.0,Part-time,Mid-Senior level,102024.0,Healthcare,OK
3905632226,2.0,Full-time,Mid-Senior level,109148.0,Healthcare,WI
3905633186,2.0,Part-time,Mid-Senior level,121992.0,Healthcare,MA
3905633521,4.0,Full-time,Mid-Senior level,127500.0,Management/Executive,CA
3905634288,2.0,Part-time,Mid-Senior level,96044.0,Healthcare,NC
3905634448,2.0,Part-time,Mid-Senior level,100516.0,Healthcare,MI
3905634464,2.0,Part-time,Mid-Senior level,96876.0,Healthcare,NY
3905635072,2.0,Part-time,Entry level,47132.8,Other,MI
3905635184,2.0,Full-time,Mid-Senior level,105196.0,Healthcare,IN
3905635247,3.0,Full-time,Mid-Senior level,195250.0,Senior/Lead,CA
3905635248,3.0,Full-time,Mid-Senior level,195250.0,Senior/Lead,CA
3905635444,2.0,Full-time,Not Specified,36000.0,Healthcare,CO
3905636741,4.0,Contract,Not Specified,47840.0,Data/Analytics,TX
3905637505,3.0,Full-time,Entry level,60000.0,Data/Analytics,International/Other
3905638515,3.0,Contract,Not Specified,62400.0,Administrative/Office Support,MA
3905639422,3.0,Full-time,Not Specified,99500.0,Engineering,MO
3905640281,3.0,Contract,Not Specified,156000.0,Senior/Lead,DC
3905640285,2.0,Contract,Not Specified,142854.40000000002,Engineering,TX
3905642949,2.0,Full-time,Executive,112500.0,Other,International/Other
3905644758,2.0,Full-time,Entry level,50000.0,Technical/Trades,TX
3905644759,2.0,Full-time,Entry level,28080.0,Sales,TX
3905644827,2.0,Full-time,Entry level,40560.0,Other,CA
3905644966,2.0,Full-time,Entry level,54080.0,Healthcare,GA
3905645445,5.0,Full-time,Not Specified,36920.0,Other,NY
3905645811,2.0,Full-time,Mid-Senior level,100854.0,Healthcare,MI
3905645952,2.0,Full-time,Mid-Senior level,47250.0,Data/Analytics,TX
3905646882,2.0,Full-time,Entry level,74250.0,Engineering,WI
3905647346,3.0,Full-time,Mid-Senior level,125000.0,Management/Executive,FL
3905647847,3.0,Full-time,Entry level,39270.4,Data/Analytics,VA
3905647854,4.0,Part-time,Mid-Senior level,87713.6,Healthcare,CO
3905647856,3.0,Full-time,Mid-Senior level,87713.6,Healthcare,CO
3905647936,3.0,Full-time,Internship,44616.0,Other,PA
3905648217,2.0,Part-time,Mid-Senior level,130000.0,Healthcare,FL
3905648918,2.0,Full-time,Mid-Senior level,100000.0,Engineering,SC
3905648923,3.0,Full-time,Mid-Senior level,135000.0,Senior/Lead,US - Unspecified
3905649725,4.0,Full-time,Mid-Senior level,39003.0,Other,PA
3905650326,2.0,Full-time,Mid-Senior level,96382.0,Healthcare,VT
3905650349,3.0,Full-time,Mid-Senior level,105000.0,Senior/Lead,LA
3905650445,4.0,Other,Entry level,35152.0,Sales,International/Other
3905650545,4.0,Full-time,Entry level,45593.600000000006,Data/Analytics,TX
3905650614,3.0,Full-time,Internship,44616.0,Other,PA
3905650615,3.0,Full-time,Internship,44616.0,Other,PA
3905650626,4.0,Full-time,Mid-Senior level,39003.0,Legal,PA
3905650886,4.0,Full-time,Entry level,69680.0,Technical/Trades,CO
3905651318,1.0,Full-time,Mid-Senior level,38677.6,Other,CA
3905651518,4.0,Full-time,Internship,44616.0,Other,PA
3905651526,3.0,Full-time,Entry level,46944.0,Technical/Trades,PA
3905651760,2.0,Full-time,Mid-Senior level,140000.0,Senior/Lead,CA
3905652218,3.0,Other,Mid-Senior level,31200.0,Other,NY
3905652362,5.0,Full-time,Mid-Senior level,224100.0,Senior/Lead,CA
3905652419,4.0,Full-time,Mid-Senior level,44753.0,Education,PA
3905653092,4.0,Full-time,Entry level,47840.0,Data/Analytics,International/Other
3905653147,3.0,Full-time,Mid-Senior level,152500.0,Management/Executive,CA
3905653149,4.0,Contract,Entry level,81000.0,Engineering,MN
3905653172,4.0,Full-time,Entry level,40664.0,Other,PA
3905653200,4.0,Full-time,Entry level,46944.0,Technical/Trades,PA
3905653204,3.0,Full-time,Not Specified,37440.0,Other,PA
3905653242,3.0,Full-time,Entry level,77500.0,Marketing,US - Unspecified
3905653434,4.0,Full-time,Mid-Senior level,125000.0,Senior/Lead,KS
3905654005,2.0,Full-time,Not Specified,75000.0,Engineering,IN
3905654047,4.0,Full-time,Mid-Senior level,93500.0,Senior/Lead,IN
3905654049,5.0,Full-time,Director,229000.0,Senior/Lead,NY
3905654103,3.0,Full-time,Mid-Senior level,165000.0,Senior/Lead,US - Unspecified
3905654888,2.0,Contract,Mid-Senior level,128960.0,Healthcare,NY
3905654904,2.0,Full-time,Mid-Senior level,60184.0,General Labor/Hospitality,WV
3905655143,4.0,Full-time,Mid-Senior level,22880.0,Healthcare,WI
3905655896,2.0,Contract,Mid-Senior level,106080.0,Healthcare,FL
3905655960,4.0,Full-time,Mid-Senior level,176850.0,Senior/Lead,OH
3905656723,2.0,Part-time,Mid-Senior level,63000.0,Healthcare,NY
3905656824,2.0,Full-time,Mid-Senior level,53532.07,Other,MI
3905656921,4.0,Full-time,Mid-Senior level,105000.0,Management/Executive,NY
3905657836,3.0,Full-time,Mid-Senior level,128500.0,Senior/Lead,TX
3905657908,4.0,Full-time,Entry level,42931.2,Healthcare,KY
3905657911,2.0,Full-time,Mid-Senior level,64650.0,Other,KY
3905657912,3.0,Full-time,Entry level,42931.2,Administrative/Office Support,KY
3905657913,2.0,Full-time,Entry level,57400.0,Administrative/Office Support,KY
3905657944,3.0,Full-time,Mid-Senior level,140000.0,Management/Executive,International/Other
3905657992,4.0,Full-time,Mid-Senior level,41600.0,Senior/Lead,NC
3905658339,2.0,Full-time,Entry level,53560.0,Other,HI
3905658355,2.0,Full-time,Mid-Senior level,93111.2,Healthcare,CO
3905658504,2.0,Contract,Entry level,126880.0,Other,NC
3905658693,3.0,Full-time,Mid-Senior level,135000.0,Management/Executive,CT
3905658696,5.0,Full-time,Mid-Senior level,177500.0,Senior/Lead,CA
3905658715,4.0,Full-time,Mid-Senior level,165000.0,Senior/Lead,CA
3905658733,4.0,Full-time,Mid-Senior level,120000.0,Other,US - Unspecified
3905658741,5.0,Full-time,Entry level,96000.0,Healthcare,US - Unspecified
3905658744,5.0,Full-time,Mid-Senior level,90000.0,Data/Analytics,US - Unspecified
3905658748,3.0,Full-time,Executive,300500.0,Engineering,US - Unspecified
3905658750,5.0,Full-time,Entry level,75000.0,Technical/Trades,US - Unspecified
3905658754,4.0,Full-time,Entry level,110000.0,Sales,US - Unspecified
3905658756,6.0,Full-time,Entry level,43680.0,Customer Service/Support,US - Unspecified
3905658757,4.0,Full-time,Entry level,140000.0,Senior/Lead,US - Unspecified
3905658758,5.0,Full-time,Entry level,52000.0,Data/Analytics,US - Unspecified
3905658759,5.0,Full-time,Entry level,80000.0,Finance,US - Unspecified
3905658764,3.0,Full-time,Mid-Senior level,150280.0,Data/Analytics,US - Unspecified
3905658774,5.0,Full-time,Entry level,77500.0,Sales,US - Unspecified
3905658775,4.0,Full-time,Entry level,175000.0,Sales,US - Unspecified
3905658777,4.0,Full-time,Entry level,80000.0,Other,US - Unspecified
3905659343,2.0,Full-time,Mid-Senior level,67600.0,Senior/Lead,MN
3905659551,5.0,Full-time,Mid-Senior level,145600.0,Management/Executive,OH
3905659654,3.0,Full-time,Mid-Senior level,61224.8,Management/Executive,KY
3905660195,3.0,Full-time,Mid-Senior level,76232.0,Healthcare,OK
3905660508,5.0,Full-time,Mid-Senior level,163280.0,Management/Executive,TX
3905660585,4.0,Full-time,Mid-Senior level,120000.0,Data/Analytics,US - Unspecified
3905660595,4.0,Full-time,Mid-Senior level,54392.0,Healthcare,KY
3905660650,4.0,Full-time,Not Specified,90000.0,Other,CA
3905660755,4.0,Full-time,Entry level,45240.0,Other,NE
3905660945,4.0,Full-time,Mid-Senior level,172600.0,Management/Executive,CA
3905660962,4.0,Contract,Mid-Senior level,118700.0,Senior/Lead,GA
3905660986,4.0,Full-time,Entry level,76300.0,Technical/Trades,TX
3905660993,3.0,Full-time,Mid-Senior level,148000.0,Senior/Lead,AZ
3905661279,4.0,Full-time,Entry level,41600.0,Other,AZ
3905661418,4.0,Full-time,Mid-Senior level,100000.0,Senior/Lead,US - Unspecified
3905661425,5.0,Full-time,Mid-Senior level,27040.0,Customer Service/Support,US - Unspecified
3905661428,4.0,Full-time,Mid-Senior level,70100.0,Healthcare,US - Unspecified
3905661454,3.0,Full-time,Mid-Senior level,64650.0,Healthcare,KY
3905661455,3.0,Part-time,Mid-Senior level,68952.0,Other,KY
3905662182,6.0,Temporary,Mid-Senior level,115107.2,Senior/Lead,CA
3905662803,3.0,Full-time,Entry level,71000.0,Sales,MA
3905662846,3.0,Full-time,Not Specified,132600.0,Healthcare,CA
3905662848,3.0,Full-time,Not Specified,48984.0,Other,CA
3905662887,4.0,Full-time,Mid-Senior level,197600.0,Healthcare,NJ
3905662888,4.0,Full-time,Mid-Senior level,185120.0,Healthcare,GA
3905662907,4.0,Full-time,Mid-Senior level,99383.5,Data/Analytics,DC
3905662932,3.0,Full-time,Entry level,71000.0,Other,MA
3905662970,5.0,Full-time,Not Specified,71302.40000000001,Management/Executive,CA
3905663017,4.0,Full-time,Mid-Senior level,145600.0,Management/Executive,TX
3905663050,3.0,Full-time,Mid-Senior level,128500.0,Senior/Lead,TX
3905663070,4.0,Full-time,Mid-Senior level,30680.0,Customer Service/Support,US - Unspecified
3905663114,4.0,Full-time,Mid-Senior level,39010.40000000001,Healthcare,KY
3905663115,3.0,Full-time,Entry level,57400.0,Healthcare,KY
3905663122,3.0,Full-time,Entry level,48266.4,Healthcare,KY
3905663682,3.0,Full-time,Mid-Senior level,145000.0,Other,NY
3905663709,3.0,Part-time,Entry level,38771.2,Sales,CA
3905663712,5.0,Full-time,Not Specified,45260.8,Other,CA
3905663742,4.0,Full-time,Internship,72747.99999999999,Other,US - Metro Area (Unspecified State)
3905663762,4.0,Full-time,Mid-Senior level,120000.0,Management/Executive,TX
3905663870,4.0,Full-time,Entry level,71000.0,Other,MA
